id,text
2470.0,ramadan w concours topnet 🎊 nchark inchallah
2471.0,"connexion 3andi fi l etage w fi el bra, kol chay behia"
2472.0,j ai change pour topnet et c est le meilleur choix fait
2473.0,رمضان كريم، يا رب الإنترنت ما يقطعش في المسلسلات 🙏
2474.0,@Olfa Louhichi ncharkaw m3a b3adh fi el concours topnet 🎊
2475.0,"debit ok sur le cable catastrophique en wifi, c est le routeur?"
2476.0,fi el lil ta3 ramadan kol nas yfarrej w el net ta9ta3
2477.0,"el router ya3ti sinal ama internet ma5demch, el probleme fi chkoun?"
2478.0,"ma9dar na3mel call zoom b sawa, connexion mch msawya du tout"
2479.0,topnet fam 💪 zidou haka
2480.0,"le service client met 45 min a repondre, c est acceptable?"
2481.0,مسلسلات رمضان والانترنت بطيء، يا ربي يصبر 😔
2482.0,"coupure fi ramadan, walla haka 7ram brabi"
2483.0,kifech n5addem IPTV m3a el abonnement mte3i?
2484.0,"fi el sayf el reseau surcharge, comprehensible mais bon"
2485.0,سنة ونص مع توبنت والإنترنت قاطع كل نهار 😤 kifech
2486.0,"kol chay mriguel 3andi, w el ping behia lil le3b online 🎮"
2487.0,"contrat 2 ans signe, peux-je changer d offre avant terme?"
2488.0,kol ma yji 3id wella mnasbat ta7 el net... coincidence topnet?
2489.0,"3andi repeteur wifi w ma5demch m3a livebox topnet, kifech?"
2490.0,telechargement a 200ko/s pour une offre 50 mega... c est normal??
2491.0,"offre fibre optique ta7set walla, yaatikom essa7a"
2492.0,"support chat reactif, resolu en 30 min, bravo topnet"
2493.0,"streaming behia fi ramadan, merci topnet 😊 7amdella"
2494.0,el awled yel3bow online w el ping 9bal barcha fi sayf
2495.0,"toujours la pour les concours, bonne chance a tous 🎊"
2496.0,"connexion mte3i ta7et totalement depuis hier 3 sba7, 3ayeth service client ma7ad jawa, w ba3dha trk"
2497.0,internet topnet la plus stable que j aie eue en Tunisie
2498.0,نصف ليل والإنترنت طاح وعندي deadline بكرا 😩
2499.0,"merci topnet 3al offre jedida, prix mriguel barcha 👍"
2500.0,abonnement mte3i ma7adhef w mazal ma reddouli flusi 3 chhor
2501.0,"je viens de migrer vers la fibre topnet, vraiment content"
2502.0,installation rapide et technicien sympa et professionnel 😊
2503.0,"le debit promis dans le contrat n est pas respecte, recours?"
2504.0,"sayf w streaming netflix ta5arrbet, topnet wesh haka"
2505.0,الصيف وكل الأولاد يلعبوا أونلاين، الديبي صفر walla
2506.0,"excellent rapport qualite/prix, je recommande topnet"
2507.0,weldek topnet 😊 baraka
2508.0,l application topnet pratique barcha pour gerer abonnement
2509.0,"portee du wifi limitee, puis-je ajouter un repeteur?"
2510.0,"bonjour, comment resilier mon abonnement svp?"
2511.0,"bonne annee 2025, in chaa allah connexion behia lkol"
2512.0,"fibre topnet dans mon quartier depuis 6 mois, content barcha"
2513.0,walla barcha 9alb 9alb 😂 topnet
2514.0,يزي ثلاثة أيام بلا نت، أعطوني موعد ومحدش جا عندي
2515.0,شكرًا على التقني الكريم اللي جا وحل المشكلة بسرعة
2516.0,كيفاش نغير الباسووورد تاع الواي فاي من الإعدادات؟
2517.0,5edma mte3 topnet khir men el concurrence fi 7aytna
2518.0,chkoun fi el service client ynji y3awedni fi el mnihla?
2519.0,"topnet zidou haka, khir men barcha fi el concurrence"
2520.0,"topnet w concours, toujours present 🏆 merci"
2521.0,"teknicien ji fi w9et w 5adam weld 7lel, chokran topnet"
2522.0,participe 🙋 merci topnet pour le concours sympa
2523.0,kifech n3mal 9ism el internet bein el awled fi el dar?
2524.0,"debit mte3i wa9af 3la sifr, kifech haka?"
2525.0,kifech n3aref el password mte3 el wifi mte3i?
2526.0,topnet offer ramadan kifech nhot biya? baghi ncharri
2527.0,el offre ta3i expirات w beddlula b offre ghilya sans me prevenir
2528.0,3aychek ya topnet brabi
2529.0,kifech n7ott el topnet fi 5 ajhiza fi nafs el w9et?
2530.0,awledi 3andhem cours en ligne w el connexion mch behia
2531.0,"sma7lu DM m3aya, 7ata el DMs ma treddouch 😒 wesh"
2532.0,pour ramadan vous pouvez augmenter le debit la nuit?
2533.0,toujours partant pour les concours topnet 🙌 merci
2534.0,"3andi double facturation ce mois-ci, chkoun yredch 3liya?"
2535.0,"teknicien ma jiech w 3ayedtom 3 marrات, kifech haka brabi?"
2536.0,"vitesse impeccable, prix correct, je reste 😊 mriguel"
2537.0,"ramadan w streaming w connexion bata2, triki9a barcha 😩"
2538.0,"sma7lu 3aweduli 3al offre jedida, yfarraq fi el prix?"
2539.0,topnet renta special? cours en ligne y7tajou vitesse behia
2540.0,yezzi nabat wasiket resiliation b barid wma reddouch 3liya
2541.0,@Radhia Chaari jiha mte3ek 3andha fibre topnet?
2542.0,الانترنت قطع وما عندي روتر احتياطي، خسرت يوم كامل من الشغل
2543.0,"topnet sma7lu reddou 3al DM mte3i, mochkla depuis 4 jours barcha"
2544.0,اتصلت بـ SAV وقالوا الخط بخير ولكن الانترنت ما تخدم 😅
2545.0,zidou haka 👏 baraka
2546.0,kol chay tamam ❤️
2547.0,comment obtenir une attestation d abonnement pour logement?
2548.0,"connexion tombe exactement a 21h kol yom, normal wella problem?"
2549.0,walla fi el sayf el connexion tzid batta2 3andi kol 3am
2550.0,fi el 9alb ❤️ topnet
2551.0,"el signal fi el dar 3andi dha3if barcha, router ba3id wella mochkla?"
2552.0,"ma beddlech men topnet w ma nbeddlech, mriguel tamem"
2553.0,"le NAT strict bloque mes jeux en ligne, comment le changer?"
2554.0,"3 mois d abonnement payes sans internet, remboursement possible?"
2555.0,"resiliation en ligne ma ta5damch, lazem nji lel wa9ala jismiyan?"
2556.0,"ramadan mubarak, 3sa el internet ma yt9ta3ch el lila 😄"
2557.0,"el numero ta3 SAV mochghoul permanence, azra9 chkoun?"
2558.0,septembre toujours les memes soucis de connexion chaque annee
2559.0,kifech n3mal transfert abonnement lel 3onwan el jedid mte3i?
2560.0,sma7li chkoun y3awedni bel teknik? 3andi coupure totale mn embar3h w el service client ma yredch. 3andi awled yit9arraw ligne
2561.0,hexabyte awfer men topnet fi el vitesse fi jiha mte3i?
2562.0,"connexion parfaite en hiver, nulle en ete, why topnet?"
2563.0,"khaddem fi dar m3a topnet fibre men sna, ma3ndich ay mochkla"
2564.0,"@Raouf Elloumi sma7li, topnet wella ooredoo khir fi jiha mte3ek?"
2565.0,"3ayeth bel numero ta3 topnet w 9atni sbi3 min, 9at3u liya"
2566.0,"el internet ta5arber ba3d el matar, mch normal wella?"
2567.0,"facture claire et sans surprises, merci topnet baraka"
2568.0,"barcha mriguel, w el prix machi ghal 3al kol haka"
2569.0,wella topnet 3andha offre nocturne fi ramadan? baghi n3aref
2570.0,"el modem w el routeur, far9 kifech fi topnet?"
2571.0,wella topnet yredch bi debit garanti kima les autres FAI?
2572.0,"el wifi signal dha3if fil bra, kifech n7el el mochkla?"
2573.0,"router ta7 fi el 9ayla, kifech n7el fi el sayf?"
2574.0,ya3tik essa7a topnet 3al offre ramadan 3andi el 7a9
2575.0,bonne initiative 🎊 bravo
2576.0,"min topnet lil ooredoo, far9 kbir wella la? a3tini raay"
2577.0,"upload speed ta3i sifr walla, kifech na3mel backup bih"
2578.0,"kol ramadan nafs el 7keya, ta9ta3 fi el lila haka"
2579.0,router ji fi w9et w connexion 3adet normal 🎉 merci
2580.0,yfarraq barcha topnet m3a hexabyte fi 7aytna?
2581.0,الانترنت تاعكم باهية، ما عنديش شكاية الحمد لله
2582.0,comment acceder a l interface du routeur topnet?
2583.0,bech n9addi el lila ta3 ras el 3am online w connexion bata2 🥲
2584.0,"debit stable 24h/24, enfin un FAI correct en Tunisie"
2585.0,"3andi awled yit9arraw en ligne w el internet ma5demch, ma3koul haka"
2586.0,"les vacances et la connexion qui lag, c est le comble 🙃"
2587.0,3andi promesse teknicien fi 48h w 3 jours w ma ja 7ata
2588.0,kol 3am w topnet b5ir 🎉 merci lel team kol
2589.0,"prix topnet w hexabyte w TT, ashkoun awfer fi 2024?"
2590.0,"fi el sayf kol la famille fi el dar w wifi ta7, logique?"
2591.0,صيف وصيفية والإنترنت قاطع 😡 ashkoun fi 9istek
2592.0,contrat mte3i ta5ar w ma3reftech kifech njadded haka
2593.0,صديقي عنده hexabyte وسريع برشا، topnet يستحق برشا؟
2594.0,"topnet sma7lu jibuli teknicien, 5 jours men el coupure 😠"
2595.0,nchark parce que j ai besoin d un meilleur routeur 😂
2596.0,yezzi nchki ma3 bchara w ma nchkish ma3 robot fi el khedma
,"la connexion topnet taaba barcha, kol yom mchkla w mchi normal"
,"internet mta3i yqta3 kol sa3a, connexion instable maaich"
,"connexion tet3awwar kol layla, fi lyom wella fi lil bla fark"
,"wifi mta3 topnet yqalib 3la ro7ou, yji wyrou7 bla sabab"
,ya topnet connexion dyalek 3aychek mchi fiha 3andi drop kol ma3aya
,"internet mta3i m3adedch, kol ma n7awel ntfarraj 3al youtube yqta3"
,"connexion instable depuis une semaine entière, je contacte topnet mais rien"
,la connexion est tellement mauvaise que je ne peux même pas envoyer un mail
,honestly topnet connection is so bad i cant even load a simple webpage
,internet drops every 20 minutes topnet please fix your infrastructure
,الاتصال عندي ما يستقرش، يقطع ويرجع كل ما شوية بدون سبب
,الإنترنت عندي ضعيف جداً ومش مستقر، وقف التوبنت بالكامل
,"connexion mta3 topnet ki el barq, tji wtroh bla wa9t moharrab"
,"fi marra zadt 5 fois f nhar connexion tqta3, mchi ya3mel"
,"signaux WiFi topnet faibles même à côté du routeur, c'est inadmissible"
,"topnet connexion drops every night around 9pm, suspicious"
,la connexion est si instable que le télétravail est impossible chez moi
,"internet bta3 topnet yjib l3ar, connexion mafiha 7aja bahi"
,"connexion mta3na ta7at barka men 3omrha, mchi bahi hedha"
,"le réseau topnet est complètement saturé dans ma zone, connexion nulle"
,الاتصال يقطع ويرجع ويقطع، مللت من هذا الوضع مع توبنت
,9abl ma nkammil ay 7aja 3al internet connexion twelli
,"topnet réseau nul dans ma région, pas de connexion fiable depuis des mois"
,"connexion mta3i ma ta3malch fin nchghel online, taaba bezzaf"
,"internet yqta3 tawa rbe3 sa3a, topnet wakef m3aya llyoum"
,impossible de faire du streaming en HD avec topnet connexion trop instable
,la qualité de la connexion topnet s'est dégradée depuis 2 mois
,"connexion bahi w stable barcha, ma3andich ay mchkla m3a topnet"
,"topnet stable 24/7 even during peak hours, very impressed"
,الاتصال مستقر وممتاز، ما عندنيش مشكلة مع توبنت
,"connexion mta3na top, streaming w gaming bla ay mchkla"
,"depuis que j'ai topnet ma connexion est toujours stable, je recommande"
,"topnet best connection i've had in years, never drops"
,connexion stable même le soir quand tout le monde est connecté
,"wifi topnet ykhiddem bahi w stable, ma3andich chkwa"
,connexion mta3 topnet solide kol wa9t mchi 3andha 7aja
,chkon 3andou info 3al stabilité connexion topnet fi zone 7ammamet?
,est-ce que la qualité de connexion topnet varie selon la zone géographique?
,quelqu'un peut m'expliquer comment améliorer la stabilité connexion topnet?
,"débit mta3i 2mbps ghi, s3art fi pakej el plus cher topnet 50mbps"
,"speed test gives me 1mbps on a 30mbps plan, this is fraud topnet"
,"le débit est catastrophique, 5mbps au lieu de 50mbps annoncés"
,"débit 9bil ma loh ma 3loh, impossible de faire une visio en HD"
,الديبي عندي ضعيف بزاف، الفيديو ما يحملش بدون انقطاع
,"kol layali yibdi débit ydha3af barcha, fi lyom ok w lil mchi"
,vitesse trop lente même pour envoyer un simple email topnet
,"bandwidth mta3i ma yossel la yji la yrou7, download lbesa"
,"débit lent barcha, impossible shghel online wella streaming"
,topnet speed is embarrassingly slow for the price i'm paying
,"la vitesse descend à 2mbps le soir, c'est vraiment inacceptable"
,"3andna débit bata9a fi l3aylet, kol wa7ed ychghel yqal el bqi"
,"download speed mta3i 3mbps w3na fi 2025, shu hal khedma topnet"
,impossible de télécharger un fichier de 1Go sans que ça prenne des heures
,الانترنت بطيء جداً، ما ينجمش تشتغل عليه
,speed drops to zero during evening hours topnet should be ashamed
,débit réel ne correspond jamais au débit contractuel chez topnet
,"mta3 sa3ten bch n7ammel update ta3 jeu, débit kbira 3al wraq w ches3 fi lwaki3"
,video calls impossible avec topnet débit trop faible et instable
,الديبي اللي وعدوني بيه والديبي الحقيقي فرق كبير جداً
,"fibre topnet speed incredible, 300mbps même le soir el peak"
,"débit mriguel, download speed vachement bien depuis installation fibre"
,الفيبر عملها واو، الديبي مريول وما في مشكلة
,excellent débit je streame en 4K sans aucun buffering avec topnet
,"topnet fiber is fast and consistent, best internet i've ever had"
,"vitesse top mta3na, gaming w streaming bla lag w bla mchkla"
,"débit annoncé respecté, testé plusieurs fois avec speedtest"
,topnet fibre delivered exactly what they promised speed wise
,"chkon 3andou plan 50mbps, kifech el débit réel 3andou belwa9t?"
,est-ce que topnet garantit le débit annoncé dans le contrat signé?
,"quelqu'un a testé le débit topnet fibre 100mbps, el wa9i3 kifech?"
,"hotline topnet m3adedch, bch tossel mta3 sa3ten w khallouni f attente"
,"le service client est incompétent, j'explique mon problème 5 fois rien"
,"rang hotline 4 fois, ma7adch radd 3liya, shu hal khedma topnet"
,"the support team has no idea what they're doing, completely useless"
,خدمة الحرفاء ما تنجم تطلبش، ساعة في الانتظار وبعدين يقطعوا عليك
,"3amelt plainte w ma3adch 7add tassaleh fiya, khedma ta3bana barca"
,conseiller impoli et n'a pas résolu mon problème après 1h d'attente
,"support topnet yqoulek nwajehouk w ma7aja taythi, words w basta"
,i've called 4 times this week and still no solution whatsoever topnet
,المستشار ما فهمش مشكلتي وما حلهاش، مريت ساعة بلاش
,"khedma mta3 topnet zift, yraddou 3lik w ygooulek nwajehouk w sa7etk"
,"impossible de joindre le service client topnet, toujours occupé"
,"le délai de réponse du SAV topnet est inacceptable, 3 jours d'attente"
,"topnet customer care doesnt care at all, very frustrating experience"
,فريق الدعم ما يحلوش المشاكل، يعطوك مواعيد ويكذبوا عليك
,3mel ticket w bech tjaweb 3lik topnet kol ma sabt a9allek yoma
,le service après-vente est désorganisé et ne tient pas ses promesses
,rang topnet 3 fois today w 3 fois ywajehouni le meme service
,"support ne comprend pas le dialecte tunisien, communication difficile"
,"hotline topnet inaccessible pendant des heures, c'est inadmissible"
,"l'agent topnet kheddem professionnel, 7all el problème f 10 minutes"
,"service client sympa et efficace, merci pour votre aide vraiment"
,"topnet SAV mriguel, raddou 3liya fi wqet w 7aloulaha l mchkla"
,خدمة الحرفاء عندهم عيشوا، حلوا المشكلة بسرعة وبإحترافية
,"excellent customer service, problem solved in one call topnet"
,"agent était patient et compétent, a tout expliqué clairement"
,topnet support very helpful resolved my issue within the hour
,"l'équipe topnet est réactive et professionnelle, très satisfait"
,"khedma bahi w rapide, 7all el mchkla w 3mel followup ba3d"
,9addart nwassel service client fi a9al men 5 da9aye9 w 7aloulaha
,"les techniciens topnet sont très compétents, bravo à toute l'équipe"
,fein el numéro hotline topnet pour signaler un problème urgent?
,"c'est quoi les horaires du service client topnet, min wa9teh lwa9teh?"
,est-ce que topnet a un chat en ligne pour le support client?
,prix mta3 topnet ghali barcha w khidma mta3ou mchi taille b3id
,l'abonnement coûte trop cher pour une connexion aussi médiocre topnet
,السعر غالي بزاف وما يستاهلش على الإطلاق مقارنة بالخدمة
,topnet cher et mauvais rapport qualité prix franchement déçu
,"facture mta3i zadt b 20dt bla ma m3arrefnich, shu hedhi ya topnet"
,"prix mte3hom zyad 3la khidmethom, mchi ma3qoul hedha"
,"je paye 90dt par mois pour du 5mbps réel, c'est du vol"
,the price is way too high for what you actually get with topnet
,ثمن الاشتراك غالي جداً مقارنة بالخدمة اللي نتحصل عليها
,"tarif augmenté sans prévenir, j'ai découvert ça sur ma facture"
,topnet raise prices every 6 months without improving anything
,"prix mta3 topnet ghali w débit bata9a, mchi 3adel hedha"
,l'augmentation des tarifs n'est pas justifiée vu la qualité du service
,اشتركت بسعر واحد وبعد شهرين لقيت الفاتورة زادت بلا ما يخبروني
,"rapport qualité prix mta3 topnet zift, mchi ystahel el flous"
,"facture ghalia barcha w connection machi bahi, mchi 3adil"
,prix augmente chaque année mais la qualité reste identique
,"too expensive for what it offers, there are better deals elsewhere"
,le coût de l'abonnement topnet n'est pas compétitif sur le marché
,pourquoi payer premium pour une connexion low-cost? topnet arnaque
,"pakej mta3 topnet bech, prix ma3qoul w débit bahi, mriguel"
,bon rapport qualité/prix je recommande topnet sans hésitation
,الباقة بسعر معقول وفيها كلش، راضي على الخدمة مع توبنت
,great value for money topnet offers the best deals in my area
,par rapport à la concurrence topnet reste le moins cher pour la fibre
,"prix juste pour la qualité offerte, je suis satisfait de topnet"
,topnet gives you the best speed per dinar in my opinion
,"rapport qualité prix excellent chez topnet, je recommande"
,chkon 3andou info 3al tarif pakej fibre 100mbps topnet?
,quels sont les différents forfaits disponibles chez topnet maintenant?
,est-ce qu'il y a des promotions chez topnet pour les nouveaux abonnés?
,"coupure kol yom f topnet, mchi normal w mchi ma3qoul absolument"
,"ya7koum el internet mta3i 5 fois par jour, chnowa hedha topnet"
,انقطاع متكرر مع توبنت، كل ليلة نفس المشكل بدون أي حل
,"interruptions tous les soirs entre 20h et 22h, j'en peux plus topnet"
,"internet mta3 topnet y9ta3 bla 7seb kol yom, mchi ma3qoul"
,3 jours sans internet topnet ne répond pas et fait rien pour résoudre
,"panne depuis hier soir, le technicien ne vient toujours pas topnet"
,"fi coupure kol ma yji mtar wella rih, materiel bata9a w zift"
,الانقطاعات المتكررة خسرتني في شغلي، مش طبيعي هذا كل يوم
,network goes down every weekend without fail topnet unacceptable
,on coupe l'accès sans prévenir ni communiquer chez topnet
,"internet yqta3 kol layla mn 11 lel 12, mahech normal hedha"
,daily outages with topnet and no explanation given to customers
,je ne peux pas compter sur topnet pour le télétravail tellement ça coupe
,كل يوم نفس المشكلة، الإنترنت يوقف ومنبعثش، ما يصلحش هذا
,topnet cuts off precisely during online exams and meetings kima mza3za3
,une semaine entière de coupures intermittentes sans solution topnet
,"internet tqta3 sa3ten w tramme9 wella traje3 bsa3a, haka kol yom"
,les coupures topnet deviennent de plus en plus fréquentes et longues
,outage since 3 days and topnet customer service says tomorrow tomorrow
,"zid 6 months m3a topnet, w9ta mchi fi coupure wa7da, 7amdellah"
,"service stable, rarement des coupures depuis l'installation fibre"
,"topnet reliable, ma3andich mchkla fil continuité khedma top"
,"never had an outage in over a year with topnet, very reliable"
,منذ اشتركت في توبنت ما شفتش انقطاع، خدمة موثوقة جداً
,"topnet fibre très stable, même lors des orages jamais de coupure"
,"uptime excellent depuis installation, ma3andich chkwa 3a coupures"
,topnet has been incredibly reliable for my home office needs
,"fi coupure 3andi depuis 2h, 3addi wella mchkla zone mta3na?"
,comment signaler une coupure internet à topnet efficacement?
,est-ce qu'il y a des travaux maintenance topnet dans la région sfax?
,"technicien mta3 topnet mja khayeb, khalla les fils 3al 7it bla tarthib"
,l'installation a pris 3 semaines au lieu de 3 jours comme promis
,التركيب تأخر بزاف، وعدوني بأسبوع وجاء بعد شهر كامل
,installateur ji tardive barcha w khidma machi professionnel 3lih
,"the technician messed up my wiring completely, unprofessional work"
,"technicien ma7alfech el mwa3id, 3 rendez-vous ratés topnet"
,"installation bâclée, les câbles traînent partout c'est un chantier"
,التقني جاء بدون معدات كافية واضطر يرجع مرة ثانية تضييع وقت
,waited all day for the topnet technician who never showed up
,le délai d'attente pour l'installation est de 3 semaines c'est long
,"technicien ji w 9al ma3ndouch el materiel, rajje3 ba3d jomma"
,"installation haphazard, the cables are exposed and look dangerous"
,"3mel installation w khalla el connexion machi stable, rajje3 mouch"
,il faut insister des dizaines de fois pour avoir un technicien topnet
,التقني ما احترافيش في شغله، التركيب كان فوضى كاملة
,"installation rapide w propre, technicien professionnel mriguel barka"
,technicien ji fi wa9tou w 3mel installation parfaite kol shay behi
,التركيب كان سريع ومنظم، التقني محترف ومبادر، يعيشوا توبنت
,"très satisfait de l'installation topnet, technicien compétent et ponctuel"
,installation done in 2 hours clean professional work very happy
,"technicien sympa w kheddem behi, 7ass bel khidma el bahi"
,l'équipe d'installation topnet était très professionnelle et rapide
,"topnet installer was on time, friendly, and did excellent work"
,installation mta3 topnet bahi w tech professionnels w mhendza
,"khedma installation top, walu tarab rana moustarifin"
,installation mta3 topnet tnajjem taakhod 9addech wqet fi 3adeh?
,quel est le délai moyen pour l'installation topnet dans la région?
,est-ce que topnet installe aussi les câbles à l'intérieur de l'appartement?
,"app mta3 topnet ta7at kol ma nftah, bla fayda w mchi normal 3andi"
,"l'application plante constamment, impossible de consulter ma facture"
,التطبيق ما يخدمش، يعلق دايماً ويغلق وحده بدون سبب
,"topnet app is the worst app ever, crashes every 2 seconds literally"
,"espace client web mta3hom lent barcha, impossible tkhiddem fiha"
,l'app ne fonctionne plus du tout depuis la dernière mise à jour
,التطبيق بطيء وما عندوش الخصائص الضرورية، ناقصه أشياء كثيرة
,"login doesn't work password reset broken, site completely unusable"
,"application inutile, même voir la consommation est impossible"
,"topnet app keeps logging me out every time, frustrating experience"
,l'interface de l'espace client est dépassée et pleine de bugs topnet
,app mta3 topnet tk7el wella t7i9 3lik bla ma ta3rfek chnowa
,site web topnet tombe souvent en maintenance pile quand j'en ai besoin
,cannot pay my bill online because the payment page always errors out
,التطبيق ما يوفرش كل الخدمات، يضطر تروح لوكالة
,"3 fois 7awalat nsedded facture 3al app, kol marra error w basta"
,l'application topnet ne permet pas de changer son forfait en ligne
,notifications ne fonctionnent pas sur l'app topnet android
,"topnet website is down more than it's up, terrible web infrastructure"
,"app mta3 topnet fi ios ma ta3malch b9addech, bug everywhere"
,"app mta3 topnet mriguela, easy to navigate w tout est clair fiha"
,"l'application est bien faite, je gère tout en ligne facilement"
,تطبيق توبنت سهل ومريح، كل شيء في مكانه ويخدم
,"topnet app is clean and simple, easy to pay bills and check usage"
,app bahi ynajem tbeddel pakej w tsedded facture kol fi kol
,"le site web topnet est intuitif et rapide, très bonne expérience"
,"topnet improved their app a lot recently, much better now"
,mfich option fil app bch nbeddel pakej mta3i wella lazem nrang?
,comment activer les notifications de facture sur l'app topnet?
,est-ce qu'on peut suspendre son abonnement via l'application topnet?
,"box mta3 topnet ta7an barcha, w7ed hit tamsekha bla ma twalli"
,le modem surchauffe et se déconnecte toutes les heures topnet
,الراوتر يسخن بزاف ويوقف وحده، جودة الأجهزة رديئة جداً
,"routeur mta3hom ta7an fi 3 mois barka, materia ma3andouch toul"
,topnet box broke after 6 months quality is absolutely terrible
,le routeur fourni est de mauvaise qualité signal ne couvre pas l'appart
,الموديم عطل في أقل من سنة، جودة موش مقبولة على الإطلاق
,box resets itself every night at 3am without explanation topnet
,"modem sakhon, w wifi mta3ou ki ma yossel 3 mètres barcha"
,"le câble fourni par topnet est de mauvaise qualité, s'abîme vite"
,"box mta3 topnet ta9der tkhaleha fil frigo 7ata tbarred, ta7na"
,the router provided overheats constantly and needs to be restarted daily
,"matériel topnet de mauvaise qualité, modem hors service en 8 mois"
,الجهاز اللي عطوني إياه قديم وما يدعمش الويفي السريع
,"wi-fi range of the topnet box is terrible, signal drops 3 meters away"
,"box tqallib 3la ro7ha barcha, mchi fiha 7aja bahi materiel zift"
,antennes du routeur topnet trop faibles pour un appartement normal
,router provided by topnet cant handle multiple devices simultaneously
,جهاز توبنت دافى على الدوام وأخاف يشتعل، مش آمن
,"box mta3 topnet solide, fi 3 snin wala mchkla wa7da 7amdellah"
,"le routeur est de bonne qualité, WiFi excellent dans toute la maison"
,الراوتر ممتاز، الواي فاي يوصل لكل الغرف بدون مشكل
,"topnet modem is solid, no issues whatsoever in 2 years of use"
,"box bahi w wifi ykhiddem bien même f ber el dar, mriguel"
,"la box topnet est moderne et performante, très content du matériel"
,"topnet equipment is high quality, router has excellent range"
,"matériel topnet top, box fibre stable et signal wifi puissant"
,box mta3 topnet compatible m3a kol les appareils wella lazem routeur?
,peut-on utiliser son propre routeur avec la connexion topnet fibre?
,quelle est la durée de garantie de la box fournie par topnet?
,"connexion mta3 topnet mchi fiha, drop rate barcha w mchi ma3qoul"
,"wifi signal weak even next to the router, topnet do something please"
,la connexion internet topnet est catastrophique dans toute la ville
,"yom connexion ok yom bata9a, mchi stabilité bta3 topnet zift"
,"internet mta3i ki el thlab, fi w mafish, topnet 7all el mchkla"
,"connexion fibre mta3i sakhna barcha ma3adedch, bla sabab wa7ed"
,"drop every evening at peak hours, topnet needs better infrastructure"
,منذ شهر وأنا أعاني من انقطاعات في الاتصال مع توبنت بدون حل
,impossible de faire confiance à topnet pour une connexion stable
,"connexion mta3 topnet ki el berd, yjik w yrou7, ma3endouch stability"
,"réseau topnet saturé dans mon quartier, connexion inutilisable le soir"
,"fi wa9t el 3acha connexion topnet ta3yayet, shu hedha ya topnet"
,the connection is unreliable and topnet refuses to acknowledge the issue
,"connexion de haute qualité depuis l'installation topnet, très content"
,"topnet connexion stable bahia, même pendant les heures de pointe"
,الاتصال عندي ممتاز مع توبنت، ما عنديش أي مشكلة
,j'ai changé pour topnet et la connexion est tellement meilleure
,"connexion stable kol wa9t, gaming w streaming bla ay interruption"
,"topnet internet is rock solid, best decision to switch providers"
,مش عارف ليش الناس يشكوا من توبنت، عندي الاتصال ممتاز
,débit mta3i yedrib fi 1mbps kol ma ndrablek 3la topnet ygooulek normal
,vitesse de connexion topnet trop lente pour le travail à distance
,"la nuit le débit est 10 fois meilleur, la journée topnet inutilisable"
,"speed test montre 3mbps sur un abonnement 50mbps, arnaques topnet"
,le débit varie tellement qu'il est impossible de planifier quoi que ce soit
,"débit zift fi wa9t el nachaa, youtube buffer 4K mchi possible"
,internet speed degrades significantly after 8pm with topnet daily
,ما نقدرش نشتغل من البيت بسبب سرعة الإنترنت الضعيفة مع توبنت
,le débit topnet plafonne à 10mbps même avec l'offre 100mbps
,"download speed ok upload speed zero, asymmetric problem topnet"
,"j'obtiens 200mbps comme promis, topnet fibre est au top vraiment"
,"débit constant et élevé, jamais de dégradation avec topnet fibre"
,ايجابي، الديبي سريع ومستقر، ما شفتش مشكلة مع توبنت ابدا
,"very fast download speeds consistently, topnet delivered on promise"
,"débit mriguel kol wa9t même fi wa9t el nachaa, topnet top"
,ما توقعتش يكون الديبي بهيك مستوى، توبنت فاجئني بالإيجاب
,"hotline topnet toujours occupée, impossible de joindre quelqu'un"
,"j'attends un rappel depuis 3 jours, le service client disparaît"
,"khidma bta3 topnet ki el 3ma, ma trach ma tjich, bla fayda"
,l'agent m'a raccroché au nez sans résoudre mon problème topnet
,ما عندهمش احترافية في التعامل مع المشاكل، يرفعوا في وجهك
,"service client jamais disponible, on est laissés sans aide topnet"
,support dit que c'est résolu mais le problème persiste encore
,topnet agents give copy paste answers without reading your complaint
,مستشار توبنت ما يفهمش المشكلة ويعطيك إجابات جاهزة ماعلاش
,"on me répond toujours que le problème va être résolu, jamais fait"
,"agent topnet réactif et sympathique, problème résolu en 5 minutes"
,service client topnet toujours disponible et très professionnel
,كل مرة اتصلت بخدمة الحرفاء لقيت ناس محترفة تحل المشكلة
,"hotline topnet réactive, attente courte et solutions rapides"
,topnet support team went above and beyond to help me resolve issue
,"très bonne expérience avec le service client topnet, je recommande"
,l'abonnement topnet augmente chaque année sans amélioration réelle
,"factura mta3 topnet zyada 3al normal, mchi bahi hedha"
,السعر مش عادل مقارنة بما يقدمه توبنت للمشترك اليوم
,topnet pricing is unreasonable given the actual quality delivered
,paye trop cher chaque mois pour une qualité médiocre chez topnet
,زادوا السعر وما زادوش في جودة الخدمة، موش معقول
,ils augmentent les prix sans améliorer l'infrastructure topnet
,rapport qualité-prix mta3 topnet catastrophique fi l'wa9t el 7ali
,trop cher pour ce qu'on reçoit réellement avec topnet honnêtement
,"topnet raised my bill by 15dt without any notification, unacceptable"
,topnet reste la meilleure offre du marché pour la fibre vraiment
,"prix abordable et service de qualité, je renouvelle chez topnet"
